# <K/N> <U/N> <E/N> <U/N>
-5.230014e-01 -7.229116e+00 -7.752117e+00 -7.229116e+00
-5.188618e-01 -7.230894e+00 -7.749755e+00 -7.230894e+00
-5.420163e-01 -7.215543e+00 -7.757559e+00 -7.215543e+00
-5.343520e-01 -7.219801e+00 -7.754154e+00 -7.219801e+00
-5.113395e-01 -7.242419e+00 -7.753759e+00 -7.242419e+00
-4.901608e-01 -7.268851e+00 -7.759012e+00 -7.268851e+00
-4.807128e-01 -7.270445e+00 -7.751158e+00 -7.270445e+00
-4.768232e-01 -7.272920e+00 -7.749743e+00 -7.272920e+00
-4.748315e-01 -7.273163e+00 -7.747994e+00 -7.273163e+00
-4.658590e-01 -7.276646e+00 -7.742505e+00 -7.276646e+00
-4.931894e-01 -7.255871e+00 -7.749060e+00 -7.255871e+00
-4.767610e-01 -7.275558e+00 -7.752319e+00 -7.275558e+00
-4.683294e-01 -7.269677e+00 -7.738006e+00 -7.269677e+00
-5.151589e-01 -7.243276e+00 -7.758435e+00 -7.243276e+00
-5.059118e-01 -7.236962e+00 -7.742874e+00 -7.236962e+00
-5.003027e-01 -7.238934e+00 -7.739237e+00 -7.238934e+00
-5.263214e-01 -7.228600e+00 -7.754922e+00 -7.228600e+00
-5.191533e-01 -7.224215e+00 -7.743368e+00 -7.224215e+00
-5.249028e-01 -7.224812e+00 -7.749715e+00 -7.224812e+00
-5.087138e-01 -7.230191e+00 -7.738905e+00 -7.230191e+00
-5.352480e-01 -7.214105e+00 -7.749353e+00 -7.214105e+00
-5.308279e-01 -7.229177e+00 -7.760005e+00 -7.229177e+00
-5.073001e-01 -7.238795e+00 -7.746095e+00 -7.238795e+00
-4.970551e-01 -7.250012e+00 -7.747067e+00 -7.250012e+00
-4.943610e-01 -7.246880e+00 -7.741241e+00 -7.246880e+00
-5.107654e-01 -7.235563e+00 -7.746328e+00 -7.235563e+00
-5.073924e-01 -7.248447e+00 -7.755839e+00 -7.248447e+00
-4.791199e-01 -7.266468e+00 -7.745588e+00 -7.266468e+00
-4.756524e-01 -7.262069e+00 -7.737721e+00 -7.262069e+00
-4.831006e-01 -7.256772e+00 -7.739873e+00 -7.256772e+00
-4.881915e-01 -7.268109e+00 -7.756300e+00 -7.268109e+00
-4.738069e-01 -7.270073e+00 -7.743880e+00 -7.270073e+00
-4.889680e-01 -7.253661e+00 -7.742629e+00 -7.253661e+00
-5.335978e-01 -7.213220e+00 -7.746818e+00 -7.213220e+00
-5.213129e-01 -7.212148e+00 -7.733461e+00 -7.212148e+00
-5.302005e-01 -7.211084e+00 -7.741285e+00 -7.211084e+00
-5.201689e-01 -7.228184e+00 -7.748353e+00 -7.228184e+00
-5.330395e-01 -7.221116e+00 -7.754155e+00 -7.221116e+00
-5.207984e-01 -7.231584e+00 -7.752382e+00 -7.231584e+00
-5.238243e-01 -7.228209e+00 -7.752034e+00 -7.228209e+00
-5.192016e-01 -7.232910e+00 -7.752112e+00 -7.232910e+00
-5.188660e-01 -7.238971e+00 -7.757837e+00 -7.238971e+00
-4.947533e-01 -7.257287e+00 -7.752040e+00 -7.257287e+00
-5.015106e-01 -7.250435e+00 -7.751946e+00 -7.250435e+00
-5.219754e-01 -7.237060e+00 -7.759036e+00 -7.237060e+00
-5.163423e-01 -7.244791e+00 -7.761133e+00 -7.244791e+00
-5.203125e-01 -7.236836e+00 -7.757148e+00 -7.236836e+00
-5.182965e-01 -7.227615e+00 -7.745912e+00 -7.227615e+00
-5.131758e-01 -7.241654e+00 -7.754830e+00 -7.241654e+00
-5.185947e-01 -7.231909e+00 -7.750503e+00 -7.231909e+00
-5.232900e-01 -7.218300e+00 -7.741590e+00 -7.218300e+00
-4.960636e-01 -7.253601e+00 -7.749665e+00 -7.253601e+00
-4.995247e-01 -7.239476e+00 -7.739001e+00 -7.239476e+00
-5.004611e-01 -7.240029e+00 -7.740491e+00 -7.240029e+00
-4.911524e-01 -7.257060e+00 -7.748213e+00 -7.257060e+00
-4.986445e-01 -7.263679e+00 -7.762324e+00 -7.263679e+00
-5.096829e-01 -7.256401e+00 -7.766084e+00 -7.256401e+00
-4.930016e-01 -7.261446e+00 -7.754447e+00 -7.261446e+00
-4.811667e-01 -7.270111e+00 -7.751278e+00 -7.270111e+00
-4.700562e-01 -7.276584e+00 -7.746640e+00 -7.276584e+00
-4.848510e-01 -7.258846e+00 -7.743697e+00 -7.258846e+00
-5.213537e-01 -7.240006e+00 -7.761360e+00 -7.240006e+00
-5.212667e-01 -7.233809e+00 -7.755076e+00 -7.233809e+00
-5.096343e-01 -7.246170e+00 -7.755804e+00 -7.246170e+00
-5.031034e-01 -7.250974e+00 -7.754077e+00 -7.250974e+00
-5.073953e-01 -7.244938e+00 -7.752333e+00 -7.244938e+00
-5.000363e-01 -7.254215e+00 -7.754252e+00 -7.254215e+00
-5.158058e-01 -7.236497e+00 -7.752303e+00 -7.236497e+00
-4.923933e-01 -7.244832e+00 -7.737225e+00 -7.244832e+00
-4.915952e-01 -7.255978e+00 -7.747573e+00 -7.255978e+00
-4.797504e-01 -7.268480e+00 -7.748231e+00 -7.268480e+00
-4.932149e-01 -7.239866e+00 -7.733081e+00 -7.239866e+00
-4.917505e-01 -7.247077e+00 -7.738827e+00 -7.247077e+00
-5.015900e-01 -7.249288e+00 -7.750878e+00 -7.249288e+00
-5.110025e-01 -7.247263e+00 -7.758266e+00 -7.247263e+00
-5.134785e-01 -7.235363e+00 -7.748842e+00 -7.235363e+00
-5.102715e-01 -7.249584e+00 -7.759855e+00 -7.249584e+00
-4.874293e-01 -7.257279e+00 -7.744708e+00 -7.257279e+00
-5.238879e-01 -7.217740e+00 -7.741628e+00 -7.217740e+00
-5.328771e-01 -7.210479e+00 -7.743356e+00 -7.210479e+00
-5.325443e-01 -7.224736e+00 -7.757280e+00 -7.224736e+00
-5.047616e-01 -7.246999e+00 -7.751761e+00 -7.246999e+00
-4.951033e-01 -7.257742e+00 -7.752845e+00 -7.257742e+00
-4.998606e-01 -7.256984e+00 -7.756845e+00 -7.256984e+00
-4.946258e-01 -7.262060e+00 -7.756686e+00 -7.262060e+00
-4.962732e-01 -7.258829e+00 -7.755102e+00 -7.258829e+00
-5.070373e-01 -7.247798e+00 -7.754835e+00 -7.247798e+00
-5.035840e-01 -7.243985e+00 -7.747569e+00 -7.243985e+00
-4.934531e-01 -7.259007e+00 -7.752460e+00 -7.259007e+00
-4.881612e-01 -7.246614e+00 -7.734775e+00 -7.246614e+00
-4.819339e-01 -7.257618e+00 -7.739552e+00 -7.257618e+00
-4.801365e-01 -7.260424e+00 -7.740560e+00 -7.260424e+00
-4.923886e-01 -7.248923e+00 -7.741312e+00 -7.248923e+00
-4.776191e-01 -7.261263e+00 -7.738882e+00 -7.261263e+00
-4.965961e-01 -7.252124e+00 -7.748720e+00 -7.252124e+00
-5.215159e-01 -7.237194e+00 -7.758710e+00 -7.237194e+00
-5.248458e-01 -7.233197e+00 -7.758043e+00 -7.233197e+00
-5.082795e-01 -7.241057e+00 -7.749336e+00 -7.241057e+00
-5.067542e-01 -7.233795e+00 -7.740549e+00 -7.233795e+00
-4.929029e-01 -7.251152e+00 -7.744055e+00 -7.251152e+00
-4.848298e-01 -7.247554e+00 -7.732384e+00 -7.247554e+00
-5.015838e-01 -7.242836e+00 -7.744420e+00 -7.242836e+00
-4.931337e-01 -7.243817e+00 -7.736951e+00 -7.243817e+00
-5.335313e-01 -7.212016e+00 -7.745547e+00 -7.212016e+00
-5.264629e-01 -7.231393e+00 -7.757856e+00 -7.231393e+00
-4.927479e-01 -7.250340e+00 -7.743088e+00 -7.250340e+00
-5.188738e-01 -7.231100e+00 -7.749974e+00 -7.231100e+00
-5.153302e-01 -7.236044e+00 -7.751374e+00 -7.236044e+00
-5.039812e-01 -7.246886e+00 -7.750867e+00 -7.246886e+00
-4.791175e-01 -7.264245e+00 -7.743363e+00 -7.264245e+00
-4.815481e-01 -7.267644e+00 -7.749192e+00 -7.267644e+00
-4.983979e-01 -7.270008e+00 -7.768406e+00 -7.270008e+00
-5.063371e-01 -7.257715e+00 -7.764052e+00 -7.257715e+00
-4.970097e-01 -7.257027e+00 -7.754037e+00 -7.257027e+00
-4.940344e-01 -7.265958e+00 -7.759992e+00 -7.265958e+00
-4.939448e-01 -7.258200e+00 -7.752145e+00 -7.258200e+00
-5.103280e-01 -7.235805e+00 -7.746133e+00 -7.235805e+00
-4.910797e-01 -7.242394e+00 -7.733473e+00 -7.242394e+00
-5.103478e-01 -7.238605e+00 -7.748953e+00 -7.238605e+00
-4.870050e-01 -7.256456e+00 -7.743461e+00 -7.256456e+00
-4.863254e-01 -7.262603e+00 -7.748928e+00 -7.262603e+00
-4.980368e-01 -7.248764e+00 -7.746801e+00 -7.248764e+00
-5.107126e-01 -7.246149e+00 -7.756862e+00 -7.246149e+00
-5.146080e-01 -7.242408e+00 -7.757016e+00 -7.242408e+00
-5.168883e-01 -7.238054e+00 -7.754942e+00 -7.238054e+00
-5.371806e-01 -7.223698e+00 -7.760878e+00 -7.223698e+00
-5.291423e-01 -7.229779e+00 -7.758922e+00 -7.229779e+00
-5.161151e-01 -7.235584e+00 -7.751699e+00 -7.235584e+00
-5.261992e-01 -7.220714e+00 -7.746913e+00 -7.220714e+00
-5.293566e-01 -7.223761e+00 -7.753118e+00 -7.223761e+00
-5.083150e-01 -7.243259e+00 -7.751574e+00 -7.243259e+00
-4.852254e-01 -7.253258e+00 -7.738484e+00 -7.253258e+00
-5.317188e-01 -7.227957e+00 -7.759676e+00 -7.227957e+00
-5.216992e-01 -7.237044e+00 -7.758743e+00 -7.237044e+00
-5.054132e-01 -7.251476e+00 -7.756889e+00 -7.251476e+00
-4.916039e-01 -7.259077e+00 -7.750681e+00 -7.259077e+00
-4.754446e-01 -7.276516e+00 -7.751960e+00 -7.276516e+00
-5.040826e-01 -7.256748e+00 -7.760831e+00 -7.256748e+00
-5.191406e-01 -7.243099e+00 -7.762240e+00 -7.243099e+00
-5.068962e-01 -7.245488e+00 -7.752384e+00 -7.245488e+00
-5.054010e-01 -7.244681e+00 -7.750082e+00 -7.244681e+00
-5.148695e-01 -7.245408e+00 -7.760278e+00 -7.245408e+00
-5.093038e-01 -7.249819e+00 -7.759122e+00 -7.249819e+00
-5.071698e-01 -7.246101e+00 -7.753271e+00 -7.246101e+00
-5.165101e-01 -7.231944e+00 -7.748454e+00 -7.231944e+00
-4.877190e-01 -7.262249e+00 -7.749968e+00 -7.262249e+00
-4.864665e-01 -7.269252e+00 -7.755719e+00 -7.269252e+00
-4.876982e-01 -7.277563e+00 -7.765261e+00 -7.277563e+00
-4.815153e-01 -7.269496e+00 -7.751012e+00 -7.269496e+00
-4.992726e-01 -7.255817e+00 -7.755090e+00 -7.255817e+00
-5.114944e-01 -7.249423e+00 -7.760917e+00 -7.249423e+00
-5.118760e-01 -7.231329e+00 -7.743205e+00 -7.231329e+00
-5.017198e-01 -7.250819e+00 -7.752539e+00 -7.250819e+00
-4.886851e-01 -7.259448e+00 -7.748133e+00 -7.259448e+00
-4.708849e-01 -7.259396e+00 -7.730280e+00 -7.259396e+00
-5.149496e-01 -7.247295e+00 -7.762245e+00 -7.247295e+00
-5.030040e-01 -7.255054e+00 -7.758058e+00 -7.255054e+00
-4.908133e-01 -7.256257e+00 -7.747070e+00 -7.256257e+00
-4.958818e-01 -7.253484e+00 -7.749366e+00 -7.253484e+00
-5.094211e-01 -7.245702e+00 -7.755123e+00 -7.245702e+00
-5.164061e-01 -7.235189e+00 -7.751595e+00 -7.235189e+00
-4.856230e-01 -7.253466e+00 -7.739089e+00 -7.253466e+00
-4.716160e-01 -7.260052e+00 -7.731668e+00 -7.260052e+00
-4.738953e-01 -7.257276e+00 -7.731172e+00 -7.257276e+00
-4.877145e-01 -7.253805e+00 -7.741520e+00 -7.253805e+00
-4.962580e-01 -7.255014e+00 -7.751272e+00 -7.255014e+00
-5.040081e-01 -7.248153e+00 -7.752161e+00 -7.248153e+00
-5.143526e-01 -7.243020e+00 -7.757373e+00 -7.243020e+00
-5.147951e-01 -7.240824e+00 -7.755619e+00 -7.240824e+00
-5.074815e-01 -7.254090e+00 -7.761571e+00 -7.254090e+00
-5.234403e-01 -7.231491e+00 -7.754931e+00 -7.231491e+00
-5.095427e-01 -7.239207e+00 -7.748749e+00 -7.239207e+00
-4.963765e-01 -7.240204e+00 -7.736581e+00 -7.240204e+00
-4.844595e-01 -7.261035e+00 -7.745495e+00 -7.261035e+00
-4.848632e-01 -7.263599e+00 -7.748462e+00 -7.263599e+00
-4.953757e-01 -7.257405e+00 -7.752781e+00 -7.257405e+00
-4.786023e-01 -7.261174e+00 -7.739777e+00 -7.261174e+00
-4.800349e-01 -7.260412e+00 -7.740447e+00 -7.260412e+00
-4.705440e-01 -7.266654e+00 -7.737198e+00 -7.266654e+00
-5.009617e-01 -7.246733e+00 -7.747695e+00 -7.246733e+00
-5.137569e-01 -7.243082e+00 -7.756838e+00 -7.243082e+00
-4.990703e-01 -7.248922e+00 -7.747992e+00 -7.248922e+00
-5.028840e-01 -7.244581e+00 -7.747465e+00 -7.244581e+00
-4.970756e-01 -7.244271e+00 -7.741346e+00 -7.244271e+00
-4.927752e-01 -7.256569e+00 -7.749345e+00 -7.256569e+00
-4.848470e-01 -7.261035e+00 -7.745882e+00 -7.261035e+00
-4.929209e-01 -7.258722e+00 -7.751642e+00 -7.258722e+00
-4.929359e-01 -7.254379e+00 -7.747315e+00 -7.254379e+00
-5.131540e-01 -7.234862e+00 -7.748016e+00 -7.234862e+00
-4.941469e-01 -7.251881e+00 -7.746028e+00 -7.251881e+00
-4.880283e-01 -7.243089e+00 -7.731118e+00 -7.243089e+00
-4.875263e-01 -7.248998e+00 -7.736525e+00 -7.248998e+00
-5.015789e-01 -7.253124e+00 -7.754703e+00 -7.253124e+00
-5.048821e-01 -7.243102e+00 -7.747984e+00 -7.243102e+00
-4.866550e-01 -7.252920e+00 -7.739575e+00 -7.252920e+00
-4.855467e-01 -7.259284e+00 -7.744831e+00 -7.259284e+00
-4.844767e-01 -7.268839e+00 -7.753316e+00 -7.268839e+00
-4.843558e-01 -7.271554e+00 -7.755910e+00 -7.271554e+00
-4.973398e-01 -7.251724e+00 -7.749064e+00 -7.251724e+00
-5.030502e-01 -7.241103e+00 -7.744154e+00 -7.241103e+00
-4.819313e-01 -7.250377e+00 -7.732308e+00 -7.250377e+00
-4.783105e-01 -7.269683e+00 -7.747993e+00 -7.269683e+00
-4.786761e-01 -7.274576e+00 -7.753252e+00 -7.274576e+00
-4.933323e-01 -7.253948e+00 -7.747280e+00 -7.253948e+00
-4.971362e-01 -7.257380e+00 -7.754517e+00 -7.257380e+00
-4.911740e-01 -7.261306e+00 -7.752480e+00 -7.261306e+00
-4.917415e-01 -7.256481e+00 -7.748222e+00 -7.256481e+00
-4.828186e-01 -7.264236e+00 -7.747054e+00 -7.264236e+00
-4.806232e-01 -7.265279e+00 -7.745902e+00 -7.265279e+00
-4.795759e-01 -7.261994e+00 -7.741570e+00 -7.261994e+00
-4.880883e-01 -7.253935e+00 -7.742023e+00 -7.253935e+00
-4.859043e-01 -7.270873e+00 -7.756777e+00 -7.270873e+00
-4.965768e-01 -7.254421e+00 -7.750998e+00 -7.254421e+00
-5.167976e-01 -7.236016e+00 -7.752814e+00 -7.236016e+00
-5.295170e-01 -7.226825e+00 -7.756342e+00 -7.226825e+00
-5.224476e-01 -7.232506e+00 -7.754954e+00 -7.232506e+00
-5.296499e-01 -7.228945e+00 -7.758595e+00 -7.228945e+00
-5.425586e-01 -7.220558e+00 -7.763116e+00 -7.220558e+00
-5.127999e-01 -7.239050e+00 -7.751850e+00 -7.239050e+00
-4.997912e-01 -7.242707e+00 -7.742498e+00 -7.242707e+00
-5.030678e-01 -7.238171e+00 -7.741239e+00 -7.238171e+00
-5.109102e-01 -7.240279e+00 -7.751189e+00 -7.240279e+00
-4.842377e-01 -7.270683e+00 -7.754921e+00 -7.270683e+00
-5.103789e-01 -7.231567e+00 -7.741946e+00 -7.231567e+00
-5.040846e-01 -7.236798e+00 -7.740882e+00 -7.236798e+00
-4.907493e-01 -7.254498e+00 -7.745247e+00 -7.254498e+00
-5.068084e-01 -7.237150e+00 -7.743959e+00 -7.237150e+00
-5.080790e-01 -7.233804e+00 -7.741883e+00 -7.233804e+00
-5.096864e-01 -7.241708e+00 -7.751395e+00 -7.241708e+00
-4.950340e-01 -7.255409e+00 -7.750443e+00 -7.255409e+00
-4.868100e-01 -7.250840e+00 -7.737650e+00 -7.250840e+00
-5.101118e-01 -7.239059e+00 -7.749171e+00 -7.239059e+00
-4.898816e-01 -7.258360e+00 -7.748241e+00 -7.258360e+00
-5.206607e-01 -7.227865e+00 -7.748525e+00 -7.227865e+00
-5.042013e-01 -7.244035e+00 -7.748236e+00 -7.244035e+00
-5.025965e-01 -7.240196e+00 -7.742793e+00 -7.240196e+00
-5.343420e-01 -7.223532e+00 -7.757874e+00 -7.223532e+00
-5.307256e-01 -7.228326e+00 -7.759052e+00 -7.228326e+00
-4.930289e-01 -7.260811e+00 -7.753839e+00 -7.260811e+00
-4.939155e-01 -7.252686e+00 -7.746601e+00 -7.252686e+00
-4.915452e-01 -7.255230e+00 -7.746776e+00 -7.255230e+00
-4.995222e-01 -7.257658e+00 -7.757181e+00 -7.257658e+00
-4.916591e-01 -7.259512e+00 -7.751171e+00 -7.259512e+00
-4.925421e-01 -7.250995e+00 -7.743537e+00 -7.250995e+00
-4.925317e-01 -7.271403e+00 -7.763935e+00 -7.271403e+00
-4.978869e-01 -7.258213e+00 -7.756100e+00 -7.258213e+00
-4.966105e-01 -7.250079e+00 -7.746689e+00 -7.250079e+00
-4.789029e-01 -7.256287e+00 -7.735189e+00 -7.256287e+00
-5.026328e-01 -7.243300e+00 -7.745933e+00 -7.243300e+00
-4.978372e-01 -7.256247e+00 -7.754084e+00 -7.256247e+00
-5.036299e-01 -7.262582e+00 -7.766212e+00 -7.262582e+00
-5.134755e-01 -7.247854e+00 -7.761329e+00 -7.247854e+00
-4.925838e-01 -7.251592e+00 -7.744176e+00 -7.251592e+00
-4.975176e-01 -7.243781e+00 -7.741298e+00 -7.243781e+00
-4.838082e-01 -7.257103e+00 -7.740911e+00 -7.257103e+00
-4.784466e-01 -7.267423e+00 -7.745869e+00 -7.267423e+00
-4.952911e-01 -7.258136e+00 -7.753427e+00 -7.258136e+00
-4.944880e-01 -7.249297e+00 -7.743785e+00 -7.249297e+00
-4.779388e-01 -7.278147e+00 -7.756086e+00 -7.278147e+00
-4.823507e-01 -7.273149e+00 -7.755499e+00 -7.273149e+00
-4.912898e-01 -7.261309e+00 -7.752599e+00 -7.261309e+00
-5.102304e-01 -7.236406e+00 -7.746636e+00 -7.236406e+00
-5.083641e-01 -7.241886e+00 -7.750250e+00 -7.241886e+00
-5.121504e-01 -7.237381e+00 -7.749531e+00 -7.237381e+00
-5.049106e-01 -7.249699e+00 -7.754610e+00 -7.249699e+00
-5.093891e-01 -7.251391e+00 -7.760780e+00 -7.251391e+00
-4.866102e-01 -7.266305e+00 -7.752916e+00 -7.266305e+00
-4.993602e-01 -7.260726e+00 -7.760086e+00 -7.260726e+00
-5.313325e-01 -7.242783e+00 -7.774115e+00 -7.242783e+00
-5.077612e-01 -7.245584e+00 -7.753345e+00 -7.245584e+00
-5.080333e-01 -7.243529e+00 -7.751563e+00 -7.243529e+00
-5.048590e-01 -7.246951e+00 -7.751810e+00 -7.246951e+00
-4.946805e-01 -7.247479e+00 -7.742159e+00 -7.247479e+00
-4.864142e-01 -7.253778e+00 -7.740192e+00 -7.253778e+00
-4.806118e-01 -7.257010e+00 -7.737622e+00 -7.257010e+00
-5.086573e-01 -7.234359e+00 -7.743016e+00 -7.234359e+00
-4.881309e-01 -7.254327e+00 -7.742458e+00 -7.254327e+00
-4.890818e-01 -7.261054e+00 -7.750136e+00 -7.261054e+00
-4.901369e-01 -7.263069e+00 -7.753206e+00 -7.263069e+00
-4.945539e-01 -7.257546e+00 -7.752100e+00 -7.257546e+00
-5.179516e-01 -7.224645e+00 -7.742597e+00 -7.224645e+00
-5.151957e-01 -7.233505e+00 -7.748701e+00 -7.233505e+00
-5.134886e-01 -7.244704e+00 -7.758193e+00 -7.244704e+00
-4.881895e-01 -7.260995e+00 -7.749184e+00 -7.260995e+00
-4.759168e-01 -7.262944e+00 -7.738861e+00 -7.262944e+00
-4.770663e-01 -7.259135e+00 -7.736201e+00 -7.259135e+00
-4.910815e-01 -7.260719e+00 -7.751800e+00 -7.260719e+00
-5.124241e-01 -7.233462e+00 -7.745887e+00 -7.233462e+00
-5.102406e-01 -7.237563e+00 -7.747803e+00 -7.237563e+00
-4.853780e-01 -7.265605e+00 -7.750983e+00 -7.265605e+00
-4.928086e-01 -7.262426e+00 -7.755235e+00 -7.262426e+00
-4.812801e-01 -7.267173e+00 -7.748454e+00 -7.267173e+00
-4.913222e-01 -7.265617e+00 -7.756940e+00 -7.265617e+00
-4.751015e-01 -7.272019e+00 -7.747120e+00 -7.272019e+00
-4.865458e-01 -7.251961e+00 -7.738507e+00 -7.251961e+00
-4.863824e-01 -7.269298e+00 -7.755681e+00 -7.269298e+00
-4.730154e-01 -7.265451e+00 -7.738466e+00 -7.265451e+00
-4.769622e-01 -7.256931e+00 -7.733893e+00 -7.256931e+00
-4.835551e-01 -7.260610e+00 -7.744165e+00 -7.260610e+00
-4.819718e-01 -7.271440e+00 -7.753411e+00 -7.271440e+00
-4.653121e-01 -7.278410e+00 -7.743722e+00 -7.278410e+00
-4.916659e-01 -7.251733e+00 -7.743399e+00 -7.251733e+00
-4.856793e-01 -7.253415e+00 -7.739094e+00 -7.253415e+00
-4.945718e-01 -7.245682e+00 -7.740254e+00 -7.245682e+00
-5.016013e-01 -7.245997e+00 -7.747599e+00 -7.245997e+00
-4.883966e-01 -7.267754e+00 -7.756150e+00 -7.267754e+00
-4.836563e-01 -7.270322e+00 -7.753978e+00 -7.270322e+00
-5.033753e-01 -7.253893e+00 -7.757268e+00 -7.253893e+00
-4.837191e-01 -7.263540e+00 -7.747259e+00 -7.263540e+00
-4.700003e-01 -7.264727e+00 -7.734727e+00 -7.264727e+00
-4.615097e-01 -7.269952e+00 -7.731462e+00 -7.269952e+00
-4.901581e-01 -7.246952e+00 -7.737110e+00 -7.246952e+00
-4.939361e-01 -7.235357e+00 -7.729293e+00 -7.235357e+00
-4.931421e-01 -7.243209e+00 -7.736351e+00 -7.243209e+00
-4.809524e-01 -7.252910e+00 -7.733862e+00 -7.252910e+00
-4.943963e-01 -7.252333e+00 -7.746729e+00 -7.252333e+00
-4.806579e-01 -7.255137e+00 -7.735795e+00 -7.255137e+00
-4.845682e-01 -7.251805e+00 -7.736373e+00 -7.251805e+00
-5.179187e-01 -7.231708e+00 -7.749626e+00 -7.231708e+00
-5.023802e-01 -7.242493e+00 -7.744873e+00 -7.242493e+00
-4.862399e-01 -7.261588e+00 -7.747828e+00 -7.261588e+00
-4.955929e-01 -7.252559e+00 -7.748152e+00 -7.252559e+00
-4.730951e-01 -7.263817e+00 -7.736912e+00 -7.263817e+00
-4.833932e-01 -7.252759e+00 -7.736152e+00 -7.252759e+00
-4.911181e-01 -7.259027e+00 -7.750145e+00 -7.259027e+00
-4.938966e-01 -7.256511e+00 -7.750407e+00 -7.256511e+00
-4.955746e-01 -7.247155e+00 -7.742730e+00 -7.247155e+00
-4.988997e-01 -7.239435e+00 -7.738335e+00 -7.239435e+00
-5.197617e-01 -7.236331e+00 -7.756093e+00 -7.236331e+00
-5.064392e-01 -7.246632e+00 -7.753071e+00 -7.246632e+00
-4.908703e-01 -7.250752e+00 -7.741623e+00 -7.250752e+00
-4.975712e-01 -7.248573e+00 -7.746145e+00 -7.248573e+00
-5.062325e-01 -7.250598e+00 -7.756830e+00 -7.250598e+00
-5.126504e-01 -7.240700e+00 -7.753351e+00 -7.240700e+00
-5.117667e-01 -7.228295e+00 -7.740062e+00 -7.228295e+00
-5.034465e-01 -7.229537e+00 -7.732984e+00 -7.229537e+00
-5.152728e-01 -7.229268e+00 -7.744540e+00 -7.229268e+00
-5.178907e-01 -7.241160e+00 -7.759051e+00 -7.241160e+00
-5.101154e-01 -7.248278e+00 -7.758394e+00 -7.248278e+00
-5.034593e-01 -7.246603e+00 -7.750062e+00 -7.246603e+00
-4.850593e-01 -7.257291e+00 -7.742350e+00 -7.257291e+00
-4.713433e-01 -7.266686e+00 -7.738029e+00 -7.266686e+00
-4.992188e-01 -7.249645e+00 -7.748864e+00 -7.249645e+00
-5.046539e-01 -7.245611e+00 -7.750265e+00 -7.245611e+00
-5.058738e-01 -7.247411e+00 -7.753284e+00 -7.247411e+00
-4.827774e-01 -7.275558e+00 -7.758335e+00 -7.275558e+00
-4.987771e-01 -7.261137e+00 -7.759914e+00 -7.261137e+00
-4.439103e-01 -7.291017e+00 -7.734928e+00 -7.291017e+00
-4.455747e-01 -7.287605e+00 -7.733179e+00 -7.287605e+00
-4.510925e-01 -7.279692e+00 -7.730785e+00 -7.279692e+00
-4.967782e-01 -7.252317e+00 -7.749095e+00 -7.252317e+00
-5.082922e-01 -7.231147e+00 -7.739439e+00 -7.231147e+00
-5.166918e-01 -7.235014e+00 -7.751706e+00 -7.235014e+00
-5.407284e-01 -7.220408e+00 -7.761137e+00 -7.220408e+00
-4.947996e-01 -7.261814e+00 -7.756614e+00 -7.261814e+00
-4.848565e-01 -7.258579e+00 -7.743435e+00 -7.258579e+00
-4.929324e-01 -7.258441e+00 -7.751374e+00 -7.258441e+00
-5.002762e-01 -7.249724e+00 -7.750000e+00 -7.249724e+00
-5.142350e-01 -7.246304e+00 -7.760539e+00 -7.246304e+00
-5.125645e-01 -7.247756e+00 -7.760320e+00 -7.247756e+00
-5.140571e-01 -7.235335e+00 -7.749392e+00 -7.235335e+00
-5.039510e-01 -7.248631e+00 -7.752582e+00 -7.248631e+00
-4.893207e-01 -7.251692e+00 -7.741013e+00 -7.251692e+00
-4.906534e-01 -7.250673e+00 -7.741326e+00 -7.250673e+00
-5.046368e-01 -7.243568e+00 -7.748205e+00 -7.243568e+00
-5.155866e-01 -7.239427e+00 -7.755014e+00 -7.239427e+00
-5.247989e-01 -7.231450e+00 -7.756249e+00 -7.231450e+00
-5.198663e-01 -7.224969e+00 -7.744835e+00 -7.224969e+00
-4.991387e-01 -7.244788e+00 -7.743927e+00 -7.244788e+00
-4.971202e-01 -7.253679e+00 -7.750799e+00 -7.253679e+00
-5.036221e-01 -7.248597e+00 -7.752219e+00 -7.248597e+00
-4.974948e-01 -7.255137e+00 -7.752632e+00 -7.255137e+00
-4.961917e-01 -7.255776e+00 -7.751967e+00 -7.255776e+00
-4.965250e-01 -7.262775e+00 -7.759300e+00 -7.262775e+00
-4.951554e-01 -7.256740e+00 -7.751895e+00 -7.256740e+00
-4.884195e-01 -7.262638e+00 -7.751058e+00 -7.262638e+00
-4.883532e-01 -7.265644e+00 -7.753997e+00 -7.265644e+00
-4.858240e-01 -7.269431e+00 -7.755255e+00 -7.269431e+00
-4.933193e-01 -7.252898e+00 -7.746217e+00 -7.252898e+00
-5.080865e-01 -7.240506e+00 -7.748593e+00 -7.240506e+00
-4.916556e-01 -7.246621e+00 -7.738276e+00 -7.246621e+00
-5.042757e-01 -7.241471e+00 -7.745747e+00 -7.241471e+00
-4.975839e-01 -7.249983e+00 -7.747567e+00 -7.249983e+00
-4.903691e-01 -7.254284e+00 -7.744653e+00 -7.254284e+00
-4.907562e-01 -7.232967e+00 -7.723723e+00 -7.232967e+00
-4.969812e-01 -7.240228e+00 -7.737209e+00 -7.240228e+00
-5.099169e-01 -7.240499e+00 -7.750416e+00 -7.240499e+00
-5.073829e-01 -7.244577e+00 -7.751960e+00 -7.244577e+00
